direction,anomaly_type,witness_a,witness_b,descriptor_match,verdict_a,verdict_b,severity,details,anomaly_id
target_lossless_landscape,same_budget_opposite_exactness,W02884,W02983,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01738
target_lossless_landscape,same_budget_opposite_exactness,W02885,W02984,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01739
target_lossless_landscape,same_budget_opposite_exactness,W02890,W02985,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01740
target_lossless_landscape,same_budget_opposite_exactness,W02885,W02986,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01741
target_lossless_landscape,same_budget_opposite_exactness,W02885,W02988,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01742
target_lossless_landscape,same_budget_opposite_exactness,W02890,W02989,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01743
target_lossless_landscape,same_budget_opposite_exactness,W02890,W02991,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01744
target_lossless_landscape,same_budget_opposite_exactness,W02885,W02992,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01745
target_lossless_landscape,same_budget_opposite_exactness,W02890,W02993,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01746
target_lossless_landscape,same_budget_opposite_exactness,W02885,W02994,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01747
target_lossless_landscape,same_budget_opposite_exactness,W02886,W02995,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01748
target_lossless_landscape,same_budget_opposite_exactness,W02883,W02996,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01749
target_lossless_landscape,same_budget_opposite_exactness,W02885,W02998,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01750
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03000,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01751
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03001,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01752
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03002,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01753
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03003,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01754
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03004,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01755
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03005,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01756
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03007,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01757
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03009,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01758
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03010,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01759
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03011,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01760
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03012,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01761
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03015,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01762
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03020,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01763
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03021,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01764
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03023,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01765
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03024,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01766
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03025,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01767
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03026,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01768
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03027,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01769
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03030,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01770
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03033,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01771
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03035,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01772
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03039,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01773
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03047,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01774
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03049,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01775
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03050,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01776
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03053,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01777
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03054,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01778
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03055,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01779
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03056,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01780
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03063,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01781
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03065,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01782
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03071,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01783
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03072,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01784
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03079,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01785
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03081,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01786
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03083,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01787
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03085,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01788
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03086,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01789
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03088,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01790
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03089,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01791
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03093,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01792
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03095,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01793
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03098,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01794
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03099,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01795
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03100,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01796
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03101,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01797
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03102,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01798
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03111,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01799
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03112,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01800
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03115,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01801
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03117,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01802
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03118,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01803
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03119,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01804
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03120,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01805
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03121,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01806
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03123,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01807
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03124,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01808
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03127,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01809
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03128,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01810
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03129,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01811
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03131,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01812
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03139,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01813
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03140,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01814
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03142,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01815
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03144,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01816
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03145,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01817
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03150,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01818
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03151,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01819
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03152,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01820
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03154,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01821
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03155,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01822
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03157,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01823
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03158,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01824
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03162,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01825
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03169,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01826
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03171,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01827
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03172,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01828
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03173,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01829
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03174,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01830
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03175,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01831
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03177,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01832
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03179,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01833
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03180,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01834
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03182,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01835
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03183,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01836
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03185,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01837
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03186,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01838
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03188,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01839
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03189,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01840
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03190,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01841
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03192,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01842
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03193,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01843
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03196,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01844
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03197,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01845
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03201,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01846
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03202,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01847
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03203,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01848
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03204,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01849
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03205,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01850
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03206,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01851
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03207,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01852
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03209,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01853
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03210,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01854
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03211,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01855
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03212,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01856
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03217,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01857
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03219,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01858
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03220,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01859
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03223,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01860
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03224,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01861
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03229,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01862
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03230,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01863
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03233,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01864
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03236,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01865
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03237,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01866
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03239,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01867
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03240,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01868
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03241,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01869
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03242,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01870
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03244,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01871
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03245,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01872
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03248,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01873
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03249,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01874
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03251,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01875
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03252,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01876
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03253,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01877
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03257,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01878
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03258,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01879
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03260,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01880
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03265,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01881
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03268,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01882
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03270,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01883
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03272,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01884
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03273,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01885
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03275,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01886
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03276,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01887
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03277,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01888
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03278,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01889
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03279,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01890
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03280,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01891
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03281,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01892
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03284,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01893
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03287,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01894
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03289,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01895
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03294,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01896
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03295,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01897
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03296,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01898
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03299,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01899
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03306,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01900
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03308,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01901
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03313,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01902
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03315,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01903
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03317,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01904
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03318,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01905
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03320,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01906
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03321,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01907
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03324,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01908
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03329,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01909
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03331,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01910
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03332,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01911
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03335,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01912
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03337,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01913
