direction,trial_id,criterion,family,n,budget,selected_indices,rank,fisher_logdet_bits,a_opt_score,e_opt_score,capacity_proxy_bits,alpha,exact_recoverable,descriptor_signature,notes,witness_id,H_X_bits,H_tau_bits,target_lossless_rate_bits,max_fiber_size,max_target_values_per_fiber
same_fisher_same_rank,53,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02709,,,,,
same_fisher_same_rank,53,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02710,,,,,
same_fisher_same_rank,54,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02711,,,,,
same_fisher_same_rank,54,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02712,,,,,
same_fisher_same_rank,55,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02713,,,,,
same_fisher_same_rank,55,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02714,,,,,
same_fisher_same_rank,56,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02715,,,,,
same_fisher_same_rank,56,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02716,,,,,
same_fisher_same_rank,57,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02717,,,,,
same_fisher_same_rank,57,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02718,,,,,
same_fisher_same_rank,58,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02719,,,,,
same_fisher_same_rank,58,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02720,,,,,
same_fisher_same_rank,59,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02721,,,,,
same_fisher_same_rank,59,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02722,,,,,
same_fisher_same_rank,60,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02723,,,,,
same_fisher_same_rank,60,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02724,,,,,
same_fisher_same_rank,61,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02725,,,,,
same_fisher_same_rank,61,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02726,,,,,
same_fisher_same_rank,62,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02727,,,,,
same_fisher_same_rank,62,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02728,,,,,
same_fisher_same_rank,63,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02729,,,,,
same_fisher_same_rank,63,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02730,,,,,
same_fisher_same_rank,64,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02731,,,,,
same_fisher_same_rank,64,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02732,,,,,
same_fisher_same_rank,65,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02733,,,,,
same_fisher_same_rank,65,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02734,,,,,
same_fisher_same_rank,66,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02735,,,,,
same_fisher_same_rank,66,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02736,,,,,
same_fisher_same_rank,67,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02737,,,,,
same_fisher_same_rank,67,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02738,,,,,
same_fisher_same_rank,68,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02739,,,,,
same_fisher_same_rank,68,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02740,,,,,
same_fisher_same_rank,69,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02741,,,,,
same_fisher_same_rank,69,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02742,,,,,
same_fisher_same_rank,70,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02743,,,,,
same_fisher_same_rank,70,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02744,,,,,
same_fisher_same_rank,71,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02745,,,,,
same_fisher_same_rank,71,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02746,,,,,
same_fisher_same_rank,72,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02747,,,,,
same_fisher_same_rank,72,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02748,,,,,
same_fisher_same_rank,73,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02749,,,,,
same_fisher_same_rank,73,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02750,,,,,
same_fisher_same_rank,74,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02751,,,,,
same_fisher_same_rank,74,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02752,,,,,
same_fisher_same_rank,75,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02753,,,,,
same_fisher_same_rank,75,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02754,,,,,
same_fisher_same_rank,76,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02755,,,,,
same_fisher_same_rank,76,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02756,,,,,
same_fisher_same_rank,77,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02757,,,,,
same_fisher_same_rank,77,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02758,,,,,
same_fisher_same_rank,78,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02759,,,,,
same_fisher_same_rank,78,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02760,,,,,
same_fisher_same_rank,79,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02761,,,,,
same_fisher_same_rank,79,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02762,,,,,
same_fisher_same_rank,80,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02763,,,,,
same_fisher_same_rank,80,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02764,,,,,
same_fisher_same_rank,81,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02765,,,,,
same_fisher_same_rank,81,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02766,,,,,
same_fisher_same_rank,82,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02767,,,,,
same_fisher_same_rank,82,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02768,,,,,
same_fisher_same_rank,83,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02769,,,,,
same_fisher_same_rank,83,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02770,,,,,
same_fisher_same_rank,84,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02771,,,,,
same_fisher_same_rank,84,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02772,,,,,
same_fisher_same_rank,85,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02773,,,,,
same_fisher_same_rank,85,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02774,,,,,
same_fisher_same_rank,86,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02775,,,,,
same_fisher_same_rank,86,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02776,,,,,
same_fisher_same_rank,87,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02777,,,,,
same_fisher_same_rank,87,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02778,,,,,
same_fisher_same_rank,88,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02779,,,,,
same_fisher_same_rank,88,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02780,,,,,
same_fisher_same_rank,89,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02781,,,,,
same_fisher_same_rank,89,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02782,,,,,
same_fisher_same_rank,90,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02783,,,,,
same_fisher_same_rank,90,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02784,,,,,
same_fisher_same_rank,91,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02785,,,,,
same_fisher_same_rank,91,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02786,,,,,
same_fisher_same_rank,92,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02787,,,,,
same_fisher_same_rank,92,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02788,,,,,
same_fisher_same_rank,93,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02789,,,,,
same_fisher_same_rank,93,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02790,,,,,
same_fisher_same_rank,94,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02791,,,,,
same_fisher_same_rank,94,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02792,,,,,
same_fisher_same_rank,95,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02793,,,,,
same_fisher_same_rank,95,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02794,,,,,
same_fisher_same_rank,96,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02795,,,,,
same_fisher_same_rank,96,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02796,,,,,
same_fisher_same_rank,97,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02797,,,,,
same_fisher_same_rank,97,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02798,,,,,
same_fisher_same_rank,98,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02799,,,,,
same_fisher_same_rank,98,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02800,,,,,
same_fisher_same_rank,99,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02801,,,,,
same_fisher_same_rank,99,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02802,,,,,
same_fisher_same_rank,100,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02803,,,,,
same_fisher_same_rank,100,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02804,,,,,
same_fisher_same_rank,101,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02805,,,,,
same_fisher_same_rank,101,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02806,,,,,
same_fisher_same_rank,102,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02807,,,,,
same_fisher_same_rank,102,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02808,,,,,
same_fisher_same_rank,103,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02809,,,,,
same_fisher_same_rank,103,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02810,,,,,
same_fisher_same_rank,104,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02811,,,,,
same_fisher_same_rank,104,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02812,,,,,
same_fisher_same_rank,105,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02813,,,,,
same_fisher_same_rank,105,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02814,,,,,
same_fisher_same_rank,106,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02815,,,,,
same_fisher_same_rank,106,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02816,,,,,
same_fisher_same_rank,107,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02817,,,,,
same_fisher_same_rank,107,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02818,,,,,
same_fisher_same_rank,108,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02819,,,,,
same_fisher_same_rank,108,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02820,,,,,
same_fisher_same_rank,109,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02821,,,,,
same_fisher_same_rank,109,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02822,,,,,
same_fisher_same_rank,110,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02823,,,,,
same_fisher_same_rank,110,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02824,,,,,
same_fisher_same_rank,111,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02825,,,,,
same_fisher_same_rank,111,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02826,,,,,
same_fisher_same_rank,112,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02827,,,,,
same_fisher_same_rank,112,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02828,,,,,
same_fisher_same_rank,113,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02829,,,,,
same_fisher_same_rank,113,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02830,,,,,
same_fisher_same_rank,114,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02831,,,,,
same_fisher_same_rank,114,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02832,,,,,
same_fisher_same_rank,115,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02833,,,,,
same_fisher_same_rank,115,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02834,,,,,
same_fisher_same_rank,116,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02835,,,,,
same_fisher_same_rank,116,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02836,,,,,
same_fisher_same_rank,117,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02837,,,,,
same_fisher_same_rank,117,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02838,,,,,
same_fisher_same_rank,118,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02839,,,,,
same_fisher_same_rank,118,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02840,,,,,
same_fisher_same_rank,119,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02841,,,,,
same_fisher_same_rank,119,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02842,,,,,
same_fisher_same_rank,120,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02843,,,,,
same_fisher_same_rank,120,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02844,,,,,
same_fisher_same_rank,121,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02845,,,,,
same_fisher_same_rank,121,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02846,,,,,
same_fisher_same_rank,122,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02847,,,,,
same_fisher_same_rank,122,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02848,,,,,
same_fisher_same_rank,123,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02849,,,,,
same_fisher_same_rank,123,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02850,,,,,
same_fisher_same_rank,124,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02851,,,,,
same_fisher_same_rank,124,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02852,,,,,
same_fisher_same_rank,125,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02853,,,,,
same_fisher_same_rank,125,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02854,,,,,
same_fisher_same_rank,126,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02855,,,,,
same_fisher_same_rank,126,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02856,,,,,
same_fisher_same_rank,127,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02857,,,,,
same_fisher_same_rank,127,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02858,,,,,
same_fisher_same_rank,128,good,orthonormal_pair,5,2,good,2,0.0,,,1.0,1.0,1,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02859,,,,,
same_fisher_same_rank,128,bad,orthonormal_pair,5,2,bad,2,0.0,,,1.0,0.0,0,rank=2|budget=2|fisher~equal,constructed equal-Fisher comparison pair,W02860,,,,,
