anomaly_id,type,family,descriptor_signature,count,evidence,severity
a_1162,context_drift_flip,multi_context_shared,n6|m6|r2|i-47.67,1,p_ctx_flip_821,medium
a_1163,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-75.67,1,p_ctx_822,high
a_1164,local_exact_global_fail,multi_context_shared,n5|m6|r2|i-48.56,1,p_ctx_823,high
a_1165,context_drift_flip,multi_context_shared,n5|m8|r2|i-75.25,1,p_ctx_flip_824,medium
a_1166,local_exact_global_fail,multi_context_shared,n6|m8|r2|i-73.50,1,p_ctx_825,high
a_1167,local_exact_global_fail,multi_context_shared,n4|m6|r2|i-47.62,1,p_ctx_828,high
a_1168,context_drift_flip,multi_context_shared,n4|m8|r2|i-76.48,1,p_ctx_flip_829,medium
a_1169,context_drift_flip,multi_context_shared,n4|m4|r2|i-21.94,1,p_ctx_flip_830,medium
a_1170,context_drift_flip,multi_context_shared,n5|m6|r2|i-49.43,1,p_ctx_flip_831,medium
a_1171,local_exact_global_fail,multi_context_shared,n6|m4|r2|i-20.52,1,p_ctx_832,high
a_1172,local_exact_global_fail,multi_context_shared,n4|m6|r2|i-48.71,1,p_ctx_835,high
a_1173,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-76.01,1,p_ctx_836,high
a_1174,context_drift_flip,multi_context_shared,n5|m6|r2|i-48.82,1,p_ctx_flip_837,medium
a_1175,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-76.78,1,p_ctx_838,high
a_1176,local_exact_global_fail,multi_context_shared,n6|m6|r2|i-46.16,1,p_ctx_839,high
a_1177,context_drift_flip,multi_context_shared,n4|m4|r2|i-21.85,1,p_ctx_flip_840,medium
a_1178,local_exact_global_fail,multi_context_shared,n6|m8|r2|i-74.07,1,p_ctx_842,high
a_1179,local_exact_global_fail,multi_context_shared,n5|m8|r2|i-74.08,1,p_ctx_843,high
a_1180,context_drift_flip,multi_context_shared,n5|m6|r2|i-48.91,1,p_ctx_flip_844,medium
a_1181,context_drift_flip,multi_context_shared,n4|m4|r2|i-23.94,1,p_ctx_flip_845,medium
a_1182,context_drift_flip,multi_context_shared,n5|m8|r2|i-75.33,1,p_ctx_flip_846,medium
a_1183,local_exact_global_fail,multi_context_shared,n5|m8|r2|i-74.08,1,p_ctx_847,high
a_1184,local_exact_global_fail,multi_context_shared,n4|m6|r2|i-47.36,1,p_ctx_848,high
a_1185,context_drift_flip,multi_context_shared,n4|m4|r2|i-22.03,1,p_ctx_flip_849,medium
a_1186,context_drift_flip,multi_context_shared,n4|m4|r2|i-22.33,1,p_ctx_flip_850,medium
a_1187,context_drift_flip,multi_context_shared,n5|m8|r2|i-75.35,1,p_ctx_flip_851,medium
a_1188,context_drift_flip,multi_context_shared,n5|m4|r2|i-22.61,1,p_ctx_flip_853,medium
a_1189,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-76.06,1,p_ctx_855,high
a_1190,context_drift_flip,multi_context_shared,n6|m6|r2|i-47.84,1,p_ctx_flip_856,medium
a_1191,context_drift_flip,multi_context_shared,n6|m6|r2|i-50.43,1,p_ctx_flip_857,medium
a_1192,local_exact_global_fail,multi_context_shared,n5|m8|r2|i-73.59,1,p_ctx_859,high
a_1193,local_exact_global_fail,multi_context_shared,n5|m8|r2|i-73.96,1,p_ctx_860,high
a_1194,local_exact_global_fail,multi_context_shared,n4|m4|r2|i-19.95,1,p_ctx_861,high
a_1195,local_exact_global_fail,multi_context_shared,n6|m6|r2|i-48.43,1,p_ctx_863,high
a_1196,context_drift_flip,multi_context_shared,n5|m8|r2|i-76.13,1,p_ctx_flip_865,medium
a_1197,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-75.02,1,p_ctx_866,high
a_1198,local_exact_global_fail,multi_context_shared,n5|m6|r2|i-46.55,1,p_ctx_867,high
a_1199,local_exact_global_fail,multi_context_shared,n6|m6|r2|i-48.59,1,p_ctx_868,high
a_1200,context_drift_flip,multi_context_shared,n5|m4|r2|i-21.59,1,p_ctx_flip_869,medium
a_1201,context_drift_flip,multi_context_shared,n4|m8|r2|i-77.08,1,p_ctx_flip_870,medium
a_1202,context_drift_flip,multi_context_shared,n6|m8|r2|i-75.10,1,p_ctx_flip_871,medium
a_1203,context_drift_flip,multi_context_shared,n5|m8|r2|i-75.21,1,p_ctx_flip_872,medium
a_1204,context_drift_flip,multi_context_shared,n6|m6|r2|i-48.73,1,p_ctx_flip_873,medium
a_1205,local_exact_global_fail,multi_context_shared,n6|m8|r2|i-73.67,1,p_ctx_875,high
a_1206,context_drift_flip,multi_context_shared,n4|m4|r2|i-22.95,1,p_ctx_flip_877,medium
a_1207,local_exact_global_fail,multi_context_shared,n5|m6|r2|i-46.26,1,p_ctx_879,high
a_1208,local_exact_global_fail,multi_context_shared,n6|m6|r2|i-46.15,1,p_ctx_880,high
a_1209,context_drift_flip,multi_context_shared,n6|m8|r2|i-76.25,1,p_ctx_flip_881,medium
a_1210,local_exact_global_fail,multi_context_shared,n6|m6|r2|i-46.55,1,p_ctx_883,high
a_1211,context_drift_flip,multi_context_shared,n5|m4|r2|i-22.66,1,p_ctx_flip_885,medium
a_1212,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-75.56,1,p_ctx_887,high
a_1213,local_exact_global_fail,multi_context_shared,n6|m8|r2|i-74.25,1,p_ctx_889,high
a_1214,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-78.11,1,p_ctx_890,high
a_1215,local_exact_global_fail,multi_context_shared,n6|m6|r2|i-47.38,1,p_ctx_891,high
a_1216,local_exact_global_fail,multi_context_shared,n5|m6|r2|i-47.78,1,p_ctx_894,high
a_1217,context_drift_flip,multi_context_shared,n5|m6|r2|i-48.66,1,p_ctx_flip_895,medium
a_1218,context_drift_flip,multi_context_shared,n6|m8|r2|i-74.66,1,p_ctx_flip_896,medium
a_1219,local_exact_global_fail,multi_context_shared,n5|m4|r2|i-20.62,1,p_ctx_897,high
a_1220,local_exact_global_fail,multi_context_shared,n5|m8|r2|i-75.63,1,p_ctx_898,high
a_1221,context_drift_flip,multi_context_shared,n6|m4|r2|i-21.14,1,p_ctx_flip_899,medium
a_1222,local_exact_global_fail,multi_context_shared,n5|m4|r2|i-22.06,1,p_ctx_900,high
a_1223,context_drift_flip,multi_context_shared,n6|m4|r2|i-21.77,1,p_ctx_flip_901,medium
a_1224,local_exact_global_fail,multi_context_shared,n4|m4|r2|i-22.15,1,p_ctx_902,high
a_1225,local_exact_global_fail,multi_context_shared,n6|m6|r2|i-47.13,1,p_ctx_904,high
a_1226,context_drift_flip,multi_context_shared,n5|m4|r2|i-22.53,1,p_ctx_flip_905,medium
a_1227,local_exact_global_fail,multi_context_shared,n6|m4|r2|i-19.76,1,p_ctx_906,high
a_1228,context_drift_flip,multi_context_shared,n4|m6|r2|i-48.76,1,p_ctx_flip_908,medium
a_1229,local_exact_global_fail,multi_context_shared,n5|m4|r2|i-21.42,1,p_ctx_909,high
a_1230,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-74.94,1,p_ctx_910,high
a_1231,local_exact_global_fail,multi_context_shared,n4|m6|r2|i-47.22,1,p_ctx_911,high
a_1232,local_exact_global_fail,multi_context_shared,n6|m8|r2|i-73.86,1,p_ctx_912,high
a_1233,context_drift_flip,multi_context_shared,n6|m6|r2|i-48.12,1,p_ctx_flip_913,medium
a_1234,context_drift_flip,multi_context_shared,n5|m8|r2|i-75.47,1,p_ctx_flip_915,medium
a_1235,context_drift_flip,multi_context_shared,n4|m4|r2|i-23.07,1,p_ctx_flip_916,medium
a_1236,local_exact_global_fail,multi_context_shared,n6|m4|r2|i-20.58,1,p_ctx_917,high
a_1237,context_drift_flip,multi_context_shared,n6|m8|r2|i-76.17,1,p_ctx_flip_918,medium
a_1238,local_exact_global_fail,multi_context_shared,n4|m4|r2|i-22.29,1,p_ctx_919,high
a_1239,local_exact_global_fail,multi_context_shared,n6|m4|r2|i-21.27,1,p_ctx_920,high
a_1240,local_exact_global_fail,multi_context_shared,n5|m8|r2|i-73.82,1,p_ctx_921,high
a_1241,local_exact_global_fail,multi_context_shared,n5|m8|r2|i-76.10,1,p_ctx_922,high
a_1242,local_exact_global_fail,multi_context_shared,n4|m4|r2|i-20.58,1,p_ctx_923,high
a_1243,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-75.74,1,p_ctx_924,high
a_1244,local_exact_global_fail,multi_context_shared,n4|m6|r2|i-46.20,1,p_ctx_926,high
a_1245,local_exact_global_fail,multi_context_shared,n5|m4|r2|i-20.76,1,p_ctx_927,high
a_1246,context_drift_flip,multi_context_shared,n4|m6|r2|i-48.91,1,p_ctx_flip_928,medium
a_1247,local_exact_global_fail,multi_context_shared,n5|m8|r2|i-74.44,1,p_ctx_929,high
a_1248,context_drift_flip,multi_context_shared,n6|m4|r2|i-21.53,1,p_ctx_flip_930,medium
a_1249,context_drift_flip,multi_context_shared,n4|m8|r2|i-76.65,1,p_ctx_flip_931,medium
a_1250,context_drift_flip,multi_context_shared,n5|m6|r2|i-48.33,1,p_ctx_flip_932,medium
a_1251,context_drift_flip,multi_context_shared,n4|m8|r2|i-76.38,1,p_ctx_flip_933,medium
a_1252,local_exact_global_fail,multi_context_shared,n6|m6|r2|i-48.09,1,p_ctx_934,high
a_1253,local_exact_global_fail,multi_context_shared,n5|m6|r2|i-48.57,1,p_ctx_935,high
a_1254,local_exact_global_fail,multi_context_shared,n5|m6|r2|i-47.62,1,p_ctx_936,high
a_1255,context_drift_flip,multi_context_shared,n6|m8|r2|i-76.59,1,p_ctx_flip_937,medium
a_1256,context_drift_flip,multi_context_shared,n4|m6|r2|i-49.35,1,p_ctx_flip_940,medium
a_1257,context_drift_flip,multi_context_shared,n4|m4|r2|i-22.17,1,p_ctx_flip_941,medium
a_1258,context_drift_flip,multi_context_shared,n5|m8|r2|i-76.34,1,p_ctx_flip_942,medium
a_1259,local_exact_global_fail,multi_context_shared,n6|m8|r2|i-73.86,1,p_ctx_943,high
a_1260,local_exact_global_fail,multi_context_shared,n6|m6|r2|i-48.21,1,p_ctx_945,high
a_1261,local_exact_global_fail,multi_context_shared,n4|m6|r2|i-48.95,1,p_ctx_946,high
a_1262,local_exact_global_fail,multi_context_shared,n4|m6|r2|i-47.68,1,p_ctx_947,high
a_1263,context_drift_flip,multi_context_shared,n5|m4|r2|i-21.35,1,p_ctx_flip_949,medium
a_1264,context_drift_flip,multi_context_shared,n4|m6|r2|i-48.88,1,p_ctx_flip_950,medium
a_1265,local_exact_global_fail,multi_context_shared,n6|m4|r2|i-21.86,1,p_ctx_951,high
a_1266,context_drift_flip,multi_context_shared,n6|m6|r2|i-49.17,1,p_ctx_flip_952,medium
a_1267,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-74.46,1,p_ctx_954,high
a_1268,local_exact_global_fail,multi_context_shared,n5|m6|r2|i-46.83,1,p_ctx_955,high
a_1269,local_exact_global_fail,multi_context_shared,n5|m8|r2|i-73.82,1,p_ctx_956,high
a_1270,local_exact_global_fail,multi_context_shared,n6|m8|r2|i-74.83,1,p_ctx_957,high
a_1271,context_drift_flip,multi_context_shared,n5|m4|r2|i-21.93,1,p_ctx_flip_958,medium
a_1272,local_exact_global_fail,multi_context_shared,n5|m6|r2|i-46.73,1,p_ctx_959,high
a_1273,context_drift_flip,multi_context_shared,n6|m6|r2|i-47.52,1,p_ctx_flip_960,medium
a_1274,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-74.83,1,p_ctx_962,high
a_1275,local_exact_global_fail,multi_context_shared,n5|m8|r2|i-74.33,1,p_ctx_963,high
a_1276,context_drift_flip,multi_context_shared,n4|m4|r2|i-22.03,1,p_ctx_flip_964,medium
a_1277,context_drift_flip,multi_context_shared,n6|m8|r2|i-76.25,1,p_ctx_flip_965,medium
a_1278,local_exact_global_fail,multi_context_shared,n6|m6|r2|i-45.92,1,p_ctx_967,high
a_1279,context_drift_flip,multi_context_shared,n5|m6|r2|i-48.97,1,p_ctx_flip_968,medium
a_1280,local_exact_global_fail,multi_context_shared,n6|m6|r2|i-46.41,1,p_ctx_969,high
a_1281,context_drift_flip,multi_context_shared,n5|m4|r2|i-22.03,1,p_ctx_flip_970,medium
a_1282,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-75.56,1,p_ctx_971,high
a_1283,local_exact_global_fail,multi_context_shared,n4|m4|r2|i-20.72,1,p_ctx_972,high
a_1284,context_drift_flip,multi_context_shared,n5|m6|r2|i-48.50,1,p_ctx_flip_973,medium
a_1285,context_drift_flip,multi_context_shared,n6|m8|r2|i-75.04,1,p_ctx_flip_974,medium
a_1286,local_exact_global_fail,multi_context_shared,n4|m6|r2|i-47.05,1,p_ctx_975,high
a_1287,context_drift_flip,multi_context_shared,n6|m8|r2|i-74.52,1,p_ctx_flip_976,medium
a_1288,context_drift_flip,multi_context_shared,n5|m4|r2|i-24.64,1,p_ctx_flip_977,medium
a_1289,context_drift_flip,multi_context_shared,n4|m8|r2|i-75.93,1,p_ctx_flip_979,medium
a_1290,context_drift_flip,multi_context_shared,n4|m6|r2|i-49.04,1,p_ctx_flip_980,medium
a_1291,context_drift_flip,multi_context_shared,n5|m6|r2|i-48.19,1,p_ctx_flip_983,medium
a_1292,context_drift_flip,multi_context_shared,n4|m4|r2|i-22.46,1,p_ctx_flip_985,medium
a_1293,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-74.92,1,p_ctx_989,high
a_1294,context_drift_flip,multi_context_shared,n6|m8|r2|i-75.08,1,p_ctx_flip_990,medium
a_1295,context_drift_flip,multi_context_shared,n4|m8|r2|i-75.79,1,p_ctx_flip_991,medium
a_1296,context_drift_flip,multi_context_shared,n6|m4|r2|i-22.99,1,p_ctx_flip_992,medium
a_1297,context_drift_flip,multi_context_shared,n6|m8|r2|i-76.21,1,p_ctx_flip_993,medium
a_1298,context_drift_flip,multi_context_shared,n6|m8|r2|i-74.45,1,p_ctx_flip_994,medium
a_1299,local_exact_global_fail,multi_context_shared,n5|m8|r2|i-73.39,1,p_ctx_995,high
a_1300,context_drift_flip,multi_context_shared,n6|m4|r2|i-21.16,1,p_ctx_flip_996,medium
a_1301,context_drift_flip,multi_context_shared,n4|m4|r2|i-23.61,1,p_ctx_flip_997,medium
a_1302,local_exact_global_fail,multi_context_shared,n5|m8|r2|i-74.89,1,p_ctx_998,high
a_1303,context_drift_flip,multi_context_shared,n6|m6|r2|i-49.35,1,p_ctx_flip_999,medium
a_1304,context_drift_flip,multi_context_shared,n6|m4|r2|i-21.06,1,p_ctx_flip_1000,medium
a_1305,context_drift_flip,multi_context_shared,n5|m4|r2|i-21.50,1,p_ctx_flip_1001,medium
a_1306,context_drift_flip,multi_context_shared,n6|m6|r2|i-48.36,1,p_ctx_flip_1002,medium
a_1307,context_drift_flip,multi_context_shared,n6|m4|r2|i-21.16,1,p_ctx_flip_1003,medium
a_1308,context_drift_flip,multi_context_shared,n4|m6|r2|i-49.15,1,p_ctx_flip_1004,medium
a_1309,context_drift_flip,multi_context_shared,n4|m8|r2|i-77.23,1,p_ctx_flip_1005,medium
a_1310,local_exact_global_fail,multi_context_shared,n5|m6|r2|i-48.11,1,p_ctx_1007,high
a_1311,local_exact_global_fail,multi_context_shared,n6|m8|r2|i-74.26,1,p_ctx_1008,high
a_1312,local_exact_global_fail,multi_context_shared,n6|m4|r2|i-21.94,1,p_ctx_1009,high
a_1313,context_drift_flip,multi_context_shared,n5|m4|r2|i-21.65,1,p_ctx_flip_1011,medium
a_1314,local_exact_global_fail,multi_context_shared,n5|m6|r2|i-46.49,1,p_ctx_1013,high
a_1315,local_exact_global_fail,multi_context_shared,n6|m6|r2|i-47.69,1,p_ctx_1014,high
a_1316,local_exact_global_fail,multi_context_shared,n6|m8|r2|i-73.93,1,p_ctx_1015,high
a_1317,context_drift_flip,multi_context_shared,n4|m4|r2|i-22.13,1,p_ctx_flip_1016,medium
a_1318,local_exact_global_fail,multi_context_shared,n6|m8|r2|i-74.43,1,p_ctx_1018,high
a_1319,context_drift_flip,multi_context_shared,n4|m6|r2|i-48.67,1,p_ctx_flip_1019,medium
a_1320,context_drift_flip,multi_context_shared,n5|m8|r2|i-75.99,1,p_ctx_flip_1020,medium
a_1321,local_exact_global_fail,multi_context_shared,n5|m4|r2|i-21.17,1,p_ctx_1024,high
a_1322,local_exact_global_fail,multi_context_shared,n4|m6|r2|i-48.51,1,p_ctx_1025,high
a_1323,context_drift_flip,multi_context_shared,n5|m4|r2|i-20.88,1,p_ctx_flip_1027,medium
a_1324,local_exact_global_fail,multi_context_shared,n4|m4|r2|i-21.27,1,p_ctx_1028,high
a_1325,local_exact_global_fail,multi_context_shared,n4|m6|r2|i-49.21,1,p_ctx_1029,high
a_1326,context_drift_flip,multi_context_shared,n5|m6|r2|i-48.28,1,p_ctx_flip_1030,medium
a_1327,context_drift_flip,multi_context_shared,n4|m8|r2|i-76.34,1,p_ctx_flip_1031,medium
a_1328,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-75.14,1,p_ctx_1032,high
a_1329,local_exact_global_fail,multi_context_shared,n4|m4|r2|i-22.02,1,p_ctx_1033,high
a_1330,local_exact_global_fail,multi_context_shared,n4|m4|r2|i-22.29,1,p_ctx_1034,high
a_1331,local_exact_global_fail,multi_context_shared,n5|m6|r2|i-48.59,1,p_ctx_1035,high
a_1332,context_drift_flip,multi_context_shared,n5|m4|r2|i-24.17,1,p_ctx_flip_1036,medium
a_1333,local_exact_global_fail,multi_context_shared,n5|m4|r2|i-21.84,1,p_ctx_1037,high
a_1334,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-76.95,1,p_ctx_1039,high
a_1335,local_exact_global_fail,multi_context_shared,n5|m4|r2|i-19.78,1,p_ctx_1040,high
a_1336,context_drift_flip,multi_context_shared,n6|m8|r2|i-75.00,1,p_ctx_flip_1041,medium
a_1337,local_exact_global_fail,multi_context_shared,n5|m6|r2|i-50.58,1,p_ctx_1042,high
a_1338,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-75.28,1,p_ctx_1043,high
a_1339,local_exact_global_fail,multi_context_shared,n4|m4|r2|i-20.58,1,p_ctx_1044,high
a_1340,context_drift_flip,multi_context_shared,n6|m4|r2|i-21.39,1,p_ctx_flip_1045,medium
a_1341,context_drift_flip,multi_context_shared,n4|m4|r2|i-23.41,1,p_ctx_flip_1047,medium
a_1342,local_exact_global_fail,multi_context_shared,n5|m8|r2|i-74.28,1,p_ctx_1048,high
a_1343,context_drift_flip,multi_context_shared,n6|m8|r2|i-75.51,1,p_ctx_flip_1049,medium
a_1344,context_drift_flip,multi_context_shared,n4|m8|r2|i-75.99,1,p_ctx_flip_1051,medium
a_1345,local_exact_global_fail,multi_context_shared,n5|m4|r2|i-20.51,1,p_ctx_1052,high
a_1346,context_drift_flip,multi_context_shared,n6|m6|r2|i-48.14,1,p_ctx_flip_1053,medium
a_1347,context_drift_flip,multi_context_shared,n5|m4|r2|i-22.81,1,p_ctx_flip_1054,medium
a_1348,context_drift_flip,multi_context_shared,n5|m6|r2|i-48.52,1,p_ctx_flip_1055,medium
a_1349,local_exact_global_fail,multi_context_shared,n6|m8|r2|i-73.77,1,p_ctx_1056,high
a_1350,context_drift_flip,multi_context_shared,n4|m8|r2|i-77.29,1,p_ctx_flip_1057,medium
a_1351,context_drift_flip,multi_context_shared,n4|m6|r2|i-48.52,1,p_ctx_flip_1058,medium
a_1352,local_exact_global_fail,multi_context_shared,n4|m6|r2|i-50.36,1,p_ctx_1060,high
a_1353,local_exact_global_fail,multi_context_shared,n6|m8|r2|i-75.35,1,p_ctx_1061,high
a_1354,context_drift_flip,multi_context_shared,n5|m6|r2|i-47.96,1,p_ctx_flip_1062,medium
a_1355,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-76.40,1,p_ctx_1063,high
a_1356,context_drift_flip,multi_context_shared,n5|m6|r2|i-48.68,1,p_ctx_flip_1064,medium
a_1357,context_drift_flip,multi_context_shared,n5|m4|r2|i-22.69,1,p_ctx_flip_1065,medium
a_1358,local_exact_global_fail,multi_context_shared,n6|m8|r2|i-75.33,1,p_ctx_1066,high
a_1359,context_drift_flip,multi_context_shared,n5|m6|r2|i-48.88,1,p_ctx_flip_1067,medium
a_1360,local_exact_global_fail,multi_context_shared,n5|m6|r2|i-49.94,1,p_ctx_1068,high
a_1361,context_drift_flip,multi_context_shared,n4|m4|r2|i-23.25,1,p_ctx_flip_1069,medium
a_1362,local_exact_global_fail,multi_context_shared,n5|m8|r2|i-73.92,1,p_ctx_1070,high
a_1363,context_drift_flip,multi_context_shared,n6|m6|r2|i-48.77,1,p_ctx_flip_1071,medium
a_1364,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-73.62,1,p_ctx_1072,high
a_1365,context_drift_flip,multi_context_shared,n5|m8|r2|i-75.53,1,p_ctx_flip_1073,medium
a_1366,local_exact_global_fail,multi_context_shared,n6|m8|r2|i-74.22,1,p_ctx_1074,high
a_1367,context_drift_flip,multi_context_shared,n6|m4|r2|i-21.46,1,p_ctx_flip_1075,medium
a_1368,local_exact_global_fail,multi_context_shared,n6|m8|r2|i-73.83,1,p_ctx_1076,high
a_1369,context_drift_flip,multi_context_shared,n4|m8|r2|i-75.73,1,p_ctx_flip_1078,medium
a_1370,context_drift_flip,multi_context_shared,n5|m4|r2|i-21.44,1,p_ctx_flip_1079,medium
a_1371,local_exact_global_fail,multi_context_shared,n6|m6|r2|i-48.79,1,p_ctx_1080,high
a_1372,local_exact_global_fail,multi_context_shared,n4|m4|r2|i-22.44,1,p_ctx_1081,high
a_1373,context_drift_flip,multi_context_shared,n6|m6|r2|i-48.60,1,p_ctx_flip_1082,medium
a_1374,local_exact_global_fail,multi_context_shared,n5|m6|r2|i-47.79,1,p_ctx_1083,high
a_1375,context_drift_flip,multi_context_shared,n4|m6|r2|i-48.12,1,p_ctx_flip_1084,medium
a_1376,context_drift_flip,multi_context_shared,n6|m8|r2|i-75.16,1,p_ctx_flip_1085,medium
a_1377,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-74.80,1,p_ctx_1086,high
a_1378,context_drift_flip,multi_context_shared,n5|m6|r2|i-48.83,1,p_ctx_flip_1088,medium
a_1379,context_drift_flip,multi_context_shared,n4|m6|r2|i-48.41,1,p_ctx_flip_1089,medium
a_1380,context_drift_flip,multi_context_shared,n6|m6|r2|i-47.76,1,p_ctx_flip_1092,medium
a_1381,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-75.55,1,p_ctx_1094,high
a_1382,local_exact_global_fail,multi_context_shared,n6|m4|r2|i-19.46,1,p_ctx_1097,high
a_1383,context_drift_flip,multi_context_shared,n6|m8|r2|i-76.65,1,p_ctx_flip_1098,medium
a_1384,context_drift_flip,multi_context_shared,n4|m8|r2|i-77.35,1,p_ctx_flip_1100,medium
a_1385,local_exact_global_fail,multi_context_shared,n5|m8|r2|i-75.40,1,p_ctx_1101,high
a_1386,context_drift_flip,multi_context_shared,n6|m6|r2|i-48.92,1,p_ctx_flip_1102,medium
a_1387,local_exact_global_fail,multi_context_shared,n6|m4|r2|i-20.88,1,p_ctx_1104,high
a_1388,context_drift_flip,multi_context_shared,n6|m8|r2|i-76.62,1,p_ctx_flip_1105,medium
a_1389,context_drift_flip,multi_context_shared,n6|m8|r2|i-75.33,1,p_ctx_flip_1106,medium
a_1390,context_drift_flip,multi_context_shared,n5|m4|r2|i-21.63,1,p_ctx_flip_1107,medium
a_1391,context_drift_flip,multi_context_shared,n6|m6|r2|i-47.98,1,p_ctx_flip_1108,medium
a_1392,local_exact_global_fail,multi_context_shared,n5|m8|r2|i-73.66,1,p_ctx_1110,high
a_1393,local_exact_global_fail,multi_context_shared,n5|m8|r2|i-73.92,1,p_ctx_1111,high
a_1394,context_drift_flip,multi_context_shared,n6|m6|r2|i-49.89,1,p_ctx_flip_1112,medium
a_1395,local_exact_global_fail,multi_context_shared,n6|m6|r2|i-48.09,1,p_ctx_1113,high
a_1396,local_exact_global_fail,multi_context_shared,n5|m8|r2|i-75.00,1,p_ctx_1114,high
a_1397,context_drift_flip,multi_context_shared,n4|m4|r2|i-21.86,1,p_ctx_flip_1115,medium
a_1398,context_drift_flip,multi_context_shared,n4|m8|r2|i-76.10,1,p_ctx_flip_1116,medium
a_1399,local_exact_global_fail,multi_context_shared,n5|m6|r2|i-46.99,1,p_ctx_1117,high
a_1400,context_drift_flip,multi_context_shared,n5|m4|r2|i-22.72,1,p_ctx_flip_1119,medium
a_1401,local_exact_global_fail,multi_context_shared,n6|m6|r2|i-47.50,1,p_ctx_1121,high
a_1402,local_exact_global_fail,multi_context_shared,n4|m6|r2|i-48.25,1,p_ctx_1122,high
a_1403,context_drift_flip,multi_context_shared,n6|m8|r2|i-75.67,1,p_ctx_flip_1123,medium
a_1404,context_drift_flip,multi_context_shared,n4|m6|r2|i-49.89,1,p_ctx_flip_1125,medium
a_1405,context_drift_flip,multi_context_shared,n6|m6|r2|i-48.02,1,p_ctx_flip_1126,medium
a_1406,context_drift_flip,multi_context_shared,n4|m4|r2|i-23.47,1,p_ctx_flip_1127,medium
a_1407,local_exact_global_fail,multi_context_shared,n6|m4|r2|i-21.44,1,p_ctx_1128,high
a_1408,local_exact_global_fail,multi_context_shared,n5|m6|r2|i-47.24,1,p_ctx_1129,high
a_1409,context_drift_flip,multi_context_shared,n6|m6|r2|i-48.91,1,p_ctx_flip_1130,medium
a_1410,context_drift_flip,multi_context_shared,n4|m4|r2|i-22.22,1,p_ctx_flip_1131,medium
a_1411,local_exact_global_fail,multi_context_shared,n5|m6|r2|i-46.86,1,p_ctx_1132,high
a_1412,local_exact_global_fail,multi_context_shared,n5|m6|r2|i-47.64,1,p_ctx_1134,high
a_1413,context_drift_flip,multi_context_shared,n4|m6|r2|i-48.42,1,p_ctx_flip_1135,medium
a_1414,context_drift_flip,multi_context_shared,n5|m6|r2|i-50.07,1,p_ctx_flip_1136,medium
a_1415,context_drift_flip,multi_context_shared,n5|m4|r2|i-21.97,1,p_ctx_flip_1137,medium
a_1416,local_exact_global_fail,multi_context_shared,n4|m4|r2|i-20.87,1,p_ctx_1138,high
a_1417,context_drift_flip,multi_context_shared,n5|m8|r2|i-75.79,1,p_ctx_flip_1139,medium
a_1418,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-75.80,1,p_ctx_1141,high
a_1419,context_drift_flip,multi_context_shared,n6|m4|r2|i-21.02,1,p_ctx_flip_1142,medium
a_1420,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-74.11,1,p_ctx_1144,high
a_1421,context_drift_flip,multi_context_shared,n5|m6|r2|i-48.03,1,p_ctx_flip_1145,medium
a_1422,context_drift_flip,multi_context_shared,n4|m8|r2|i-76.59,1,p_ctx_flip_1146,medium
a_1423,local_exact_global_fail,multi_context_shared,n4|m8|r2|i-75.56,1,p_ctx_1147,high
a_1424,context_drift_flip,multi_context_shared,n4|m8|r2|i-76.57,1,p_ctx_flip_1148,medium
a_1425,local_exact_global_fail,multi_context_shared,n5|m4|r2|i-19.48,1,p_ctx_1149,high
a_1426,local_exact_global_fail,multi_context_shared,n5|m4|r2|i-21.41,1,p_ctx_1151,high
a_1427,local_exact_global_fail,multi_context_shared,n6|m4|r2|i-20.04,1,p_ctx_1154,high
a_1428,local_exact_global_fail,multi_context_shared,n5|m6|r2|i-48.43,1,p_ctx_1155,high
a_1429,local_exact_global_fail,multi_context_shared,n5|m6|r2|i-48.02,1,p_ctx_1156,high
a_1430,context_drift_flip,multi_context_shared,n6|m8|r2|i-75.14,1,p_ctx_flip_1157,medium
a_1431,local_exact_global_fail,multi_context_shared,n6|m4|r2|i-22.33,1,p_ctx_1160,high
a_1432,local_exact_global_fail,multi_context_shared,n4|m6|r2|i-47.44,1,p_ctx_1161,high
